title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
A survey on the memory mechanism of large language model-based agents,Z Zhang; Q Dai; X Bo; C Ma; R Li; X Chen,2025,ACM Transactions on …,"of LLM-based agents. In specific, we first discuss “what is” and “why do we need” the memory  in LLM-based agents.  In addition, we also present many agent applications, where the",https://dl.acm.org/doi/abs/10.1145/3748302,https://dl.acm.org/doi/full/10.1145/3748302,443,"/scholar?cites=1883524136291646848&as_sdt=5,33&sciodt=0,33&hl=en"
Tradinggpt: Multi-agent system with layered memory and distinct characters for enhanced financial trading performance,Y Li; Y Yu; H Li; Z Chen; K Khashanah,2023,arXiv preprint arXiv:2309.03736,"Here, we introduce an advanced LLM-powered multi-agent trading agent framework,   This mechanism encourages collaboration between agents typically specializing in distinct",https://arxiv.org/abs/2309.03736,https://arxiv.org/pdf/2309.03736,157,"/scholar?cites=1962500970402221321&as_sdt=5,33&sciodt=0,33&hl=en"
Symphony-Coord: Emergent Coordination in Decentralized Agent Systems,Z Guan; H Cao; M Zhong; E Yang; L Ai; Y Ni,2026,arXiv preprint arXiv …,"This work studies how agents based on large language models (LLM) can be dynamically  selected, composed, and coordinated through learning-driven mechanisms, rather than fixed",https://arxiv.org/abs/2602.00966,https://arxiv.org/pdf/2602.00966,3,"/scholar?cites=8289436951666552254&as_sdt=5,33&sciodt=0,33&hl=en"
"Reproducibility Study of Cooperation, Competition, and Maliciousness: LLM-Stakeholders Interactive Negotiation",JL Garcia; K Hajkova; M Marchenko,2025,arXiv preprint arXiv …,"On the original paper, the leakage of information metric was measured using a LLM agent,  GPT-4, to check the answers of the agents after each round and check the percentage of",https://arxiv.org/abs/2502.16242,https://arxiv.org/pdf/2502.16242?,4,"/scholar?cites=1309166975141649760&as_sdt=5,33&sciodt=0,33&hl=en"
Safesieve: From heuristics to experience in progressive pruning for llm-based multi-agent communication,R Zhang; X Zhao; R Wang; S Chen; G Zhang,2026,Proceedings of the …,"for multi-agent collaboration  agent injection and excels in heterogeneous settings varying  in model scale, validating the efficacy of structure-aware pruning for efficient LLM cooperation",https://ojs.aaai.org/index.php/AAAI/article/view/40236,https://ojs.aaai.org/index.php/AAAI/article/view/40236/44197,5,"/scholar?cites=5275254688123442799&as_sdt=5,33&sciodt=0,33&hl=en"
Enhancing AI systems with agentic workflows patterns in large language model,A Singh; A Ehtesham; S Kumar,2024,2024 IEEE World AI IoT …,"quality outcomes, as the LLM agent takes on a more dynamic  , tools, planning, and multi-agent  collaboration. This paper delves  , trip planning through multi-agent collaboration, and the",https://ieeexplore.ieee.org/abstract/document/10578990/,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.173092393.30216600,88,"/scholar?cites=2221048303016961204&as_sdt=5,33&sciodt=0,33&hl=en"
Temac: Multi-agent collaboration for automated web gui testing,C Liu; Z Gu; G Wu; Y Zhang; J Wei; T Xie,2025,arXiv preprint arXiv:2506.00520,"To address these challenges, in this paper, we propose Temac, an approach that enhances  automated web GUI testing using LLM-based multi-agent collaboration, aiming to maintain",https://arxiv.org/abs/2506.00520,https://arxiv.org/pdf/2506.00520,4,"/scholar?cites=13908194731617054090&as_sdt=5,33&sciodt=0,33&hl=en"
Long short-term reasoning network with theory of mind for efficient multi-agent cooperation,X Li; T Zhang; C Liu; L Meng,2024,2024 International Joint …,#NAME?,https://ieeexplore.ieee.org/abstract/document/10650244/,,4,"/scholar?cites=3829193721766200540&as_sdt=5,33&sciodt=0,33&hl=en"
Efficient multi-agent collaboration with tool use for online planning in complex table question answering,W Zhou; M Mesgar; A Friedrich,2025,Findings of the …,"To address textual instructions for Calculation actions as well as Retrieval actions, we  integrate a coding agent Mc, which is an LLM and translates the instructions of a∗i into Python",https://aclanthology.org/2025.findings-naacl.54/,https://aclanthology.org/2025.findings-naacl.54.pdf,16,"/scholar?cites=1377803417571421882&as_sdt=5,33&sciodt=0,33&hl=en"
"Reasoning capacity in multi-agent systems: Limitations, challenges and human-centered solutions",P Pezeshkpour; E Kandogan; N Bhutani,2024,arXiv preprint arXiv …,"Agents: In scenarios where agent availability is constrained, essential planner functions like  task distribution and agent coordination  We describe potential limitations of LLM agents in",https://arxiv.org/abs/2402.01108,https://arxiv.org/pdf/2402.01108,22,"/scholar?cites=9686176659318393439&as_sdt=5,33&sciodt=0,33&hl=en"
"Benchmarking large language models for multi-agent systems: A comparative analysis of autogen, crewai, and taskweaver",R Barbarroxa; L Gomes; Z Vale,2024,… Applications of Agents and Multi-Agent …,"because they enable collaboration, distributed decision-making, and scalability [5].  of the  agents. Assistant Agent is the LLM-powered agent that attempts to answer the user’s prompts.",https://link.springer.com/chapter/10.1007/978-3-031-70415-4_4,,21,"/scholar?cites=2075332048101878183&as_sdt=5,33&sciodt=0,33&hl=en"
Codecor: An llm-based self-reflective multi-agent framework for code generation,R Pan; H Zhang; C Liu,2025,arXiv preprint arXiv:2501.07811,"(“Code Collaboration and Repair""), a self-reflective multiagent framework for  agent and  their collaborations. Specifically, CodeCoR consists of four LLM-based agents: 1) prompt agent,",https://arxiv.org/abs/2501.07811,https://arxiv.org/pdf/2501.07811,31,"/scholar?cites=7638389332084483509&as_sdt=5,33&sciodt=0,33&hl=en"
AsymPuzl: An Asymmetric Puzzle for multi-agent cooperation,X Cadet; E Koh; P Chin,2025,arXiv preprint arXiv:2512.03466,"Multi-Agent LLM  Language Model Multi-Agent Systems (LLM-MAS) rarely allow systematic  manipulation of task difficulty. As such, we are left with the question: How do LLM agents",https://arxiv.org/abs/2512.03466,https://arxiv.org/pdf/2512.03466,0,
Artificial leviathan: Exploring social evolution of llm agents through the lens of hobbesian social contract theory,G Dai; W Zhang; J Li; S Yang; S Rao; A Caetano,2024,arXiv preprint arXiv …,"founded on mutual cooperation. This congruence between our LLM agent society’s   and emergent societal phenomena, LLM-driven multi-agent simulations, while unable to",https://arxiv.org/abs/2406.14373,https://arxiv.org/pdf/2406.14373?,33,"/scholar?cites=5066048335617171372&as_sdt=5,33&sciodt=0,33&hl=en"
Educational-psychological dialogue robot based on multi-agent collaboration,S Ni; M Yang,2024,International Conference on Social Robotics,"of our educational LLM agent using the  LLM Agent. Initially, we present the results from  experiments on primary subjects in Table 1. The results indicate that our Educational LLM agent",https://link.springer.com/chapter/10.1007/978-981-96-1151-5_12,https://arxiv.org/pdf/2412.03847,4,"/scholar?cites=13560175319326362638&as_sdt=5,33&sciodt=0,33&hl=en"
Multi-llm collaborative search for complex problem solving,S Yang; Y Li; W Lam; Y Cheng,2025,arXiv preprint arXiv:2502.18873,"Additionally, our results indicate a synergistic interaction between multi-agent collaboration  and search-based reasoning. Further analysis and ablation studies reveal a key challenge",https://arxiv.org/abs/2502.18873,https://arxiv.org/pdf/2502.18873?,14,"/scholar?cites=2520322629104595425&as_sdt=5,33&sciodt=0,33&hl=en"
DAO-Agent: Zero Knowledge-Verified Incentives for Decentralized Multi-Agent Coordination,Y Xia; T Wang; W Xu; S Zhang,2025,arXiv preprint arXiv:2512.20973,Autonomous Large Language Model (LLM)-based multi-agent systems have emerged as  a promising paradigm for facilitating crossapplication and cross-organization collaborations.,https://arxiv.org/abs/2512.20973,https://arxiv.org/pdf/2512.20973,0,
"Llm as os, agents as apps: Envisioning aios, agents and the aios-agent ecosystem",Y Ge; Y Ren; W Hua; S Xu; J Tan; Y Zhang,2023,arXiv preprint arXiv …,#NAME?,https://arxiv.org/abs/2312.03815,https://arxiv.org/pdf/2312.03815,43,"/scholar?cites=8596500141938758710&as_sdt=5,33&sciodt=0,33&hl=en"
Conversational language models for human-in-the-loop multi-robot coordination,W Hunt; T Godfrey; MD Soorati,2024,arXiv preprint arXiv:2402.19166,An LLM is used to create a conversation where agents build  turn can detect problems and  prompt the LLM to re-plan. The  conversational multi-agent coordination that allows agents to,https://arxiv.org/abs/2402.19166,https://arxiv.org/pdf/2402.19166,16,"/scholar?cites=8689212183600104147&as_sdt=5,33&sciodt=0,33&hl=en"
Hierarchical Frameworks for Scaling-up Multi-agent Coordination,M Geng,2025,… 24th International Conference on Autonomous Agents …,"L2M2 introduces a hierarchical architecture where an LLM agent serves  multi-agent  coordination problem, where different components of the hands are modeled as cooperative agents",https://www.researchgate.net/profile/Minghong_Geng/publication/393787639_Hierarchical_Frameworks_for_Scaling-up_Multi-agent_Coordination/links/687a01ad4f72461c714f3a6b/Hierarchical-Frameworks-for-Scaling-up-Multi-agent-Coordination.pdf,https://www.researchgate.net/profile/Minghong_Geng/publication/393787639_Hierarchical_Frameworks_for_Scaling-up_Multi-agent_Coordination/links/687a01ad4f72461c714f3a6b/Hierarchical-Frameworks-for-Scaling-up-Multi-agent-Coordination.pdf,1,"/scholar?cites=14499962468178439438&as_sdt=5,33&sciodt=0,33&hl=en"
Chatdev: Communicative agents for software development,C Qian; W Liu; H Liu; N Chen; Y Dang; J Li,2024,Proceedings of the …,mechanisms within our multi-agent cooperation framework by  that utilizes multiple LLM-powered  agents to integrate fragmented  We aim for the insights to advance LLM agents towards,https://aclanthology.org/2024.acl-long.810/,https://aclanthology.org/2024.acl-long.810.pdf,1540,"/scholar?cites=12890097666801906958&as_sdt=5,33&sciodt=0,33&hl=en"
CoSMAC: A Benchmark for Evaluating Communication and Coordination in LLM-Based Agents,A Borzilov; A Skrynnik; A Panov,NA,LLM-based Multi-Agent Systems …,"various systems based on LLM agents. Many studies focus on agent systems with relatively   In this work, we focus on settings that involve communication between LLM agents. At each",https://openreview.net/forum?id=yGzAhl1o4i,https://openreview.net/pdf?id=yGzAhl1o4i,0,
Understanding the weakness of large language model agents within a complex android environment,M Xing; R Zhang; H Xue; Q Chen; F Yang,2024,Proceedings of the 30th …,"tasks often require inter-application cooperation, demanding farsighted planning from LLM   of LLM agents and understanding their weaknesses. We adopt ReAct as the basic agent",https://dl.acm.org/doi/abs/10.1145/3637528.3671650,https://dl.acm.org/doi/pdf/10.1145/3637528.3671650,72,"/scholar?cites=13011583725587555775&as_sdt=5,33&sciodt=0,33&hl=en"
Debate only when necessary: Adaptive multiagent collaboration for efficient llm reasoning,S Eo; H Moon; EH Zi; C Park; H Lim,2025,arXiv preprint arXiv:2504.05047,"Figure 1: Comparison of accuracy and average agent calls across various multiagent debate  methods debate, LLM agents systematically exchange perspectives and iteratively cross-",https://arxiv.org/abs/2504.05047,https://arxiv.org/pdf/2504.05047,16,"/scholar?cites=5739298167899901601&as_sdt=5,33&sciodt=0,33&hl=en"
AMA: Adaptive Memory via Multi-Agent Collaboration,W Huang; Z Wang; H Lin; S Wang; B Xu; Q Li,2026,arXiv preprint arXiv …,"The rapid evolution of Large Language Model (LLM) agents has necessitated robust mem  via Multi-Agent Collaboration (AMA), a novel framework that leverages coordinated agents to",https://arxiv.org/abs/2601.20352,https://arxiv.org/pdf/2601.20352,0,
Beyond Language Barriers: Multi-Agent Coordination for Multi-Language Code Generation,MB Moumoula; SL Nikiema; AE Djire,2025,arXiv preprint arXiv …,"Our analysis reveals that LLM-based intermediate language selection frequently chooses   This data-driven approach replaces LLM intuition with systematic, pre-computed language",https://arxiv.org/abs/2509.19918,https://arxiv.org/pdf/2509.19918,0,
Mobile-agent-v2: Mobile device operation assistant with effective navigation via multi-agent collaboration,J Wang; H Xu; H Jia; X Zhang; M Yan,2024,Advances in …,"Simultaneously, research on LLM-based UI agents for mobile platforms has also drawn  significant attention. Wen et al. (2023) converts Graphical User Interface (GUI) information into",https://proceedings.neurips.cc/paper_files/paper/2024/hash/0520537ba799d375b8ff5523295c337a-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/0520537ba799d375b8ff5523295c337a-Paper-Conference.pdf,243,"/scholar?cites=1164920476958909005&as_sdt=5,33&sciodt=0,33&hl=en"
ShapefileGPT: A multi-agent large language model framework for automated shapefile processing,Q Lin; R Hu; H Li; S Wu; Y Li; K Fang,2025,… Journal of Digital …,"Within our multi–agent framework, while inter–agent collaboration offers advantages, it  also introduces two potential risk modes worthy of discussion: conflicts of opinion arising from",https://www.tandfonline.com/doi/abs/10.1080/17538947.2025.2577884,https://www.tandfonline.com/doi/pdf/10.1080/17538947.2025.2577884,25,"/scholar?cites=6407045546768549471&as_sdt=5,33&sciodt=0,33&hl=en"
Evolving and Executing Research Plans via Double-Loop Multi-Agent Collaboration,Z Zhang; Y Liu; Z Hu; G Chen; S Zhong,2025,arXiv preprint arXiv …,"Given the user request U, we prompt the LLM to formulate a query and search for relevant  papers1. Referring to the retrieved references, we prompt the LLM to generate a potential",https://arxiv.org/abs/2510.06761,https://arxiv.org/pdf/2510.06761,0,
Mocoll: Agent-based specific and general model collaboration for image captioning,P Yang; B Dong,2025,arXiv preprint arXiv:2501.01834,• Agent-enhanced model collaboration framework: We  framework that combines an LLM-based  agent and a specialized VQA  : Beyond integrating general LLM-based agent and special,https://arxiv.org/abs/2501.01834,https://arxiv.org/pdf/2501.01834,11,"/scholar?cites=8363937815051305317&as_sdt=5,33&sciodt=0,33&hl=en"
Plan-then-execute: An empirical study of user trust and team performance when using llm agents as a daily assistant,G He; G Demartini; U Gadiraju,2025,… of the 2025 CHI Conference on Human …,"literature, to our knowledge, human-AI collaboration with LLM agents is still under-explored.  Unlike previous studies where AI systems only follow a fixed mode to generate advice,",https://dl.acm.org/doi/abs/10.1145/3706598.3713218,https://dl.acm.org/doi/pdf/10.1145/3706598.3713218,59,"/scholar?cites=15075671524608351688&as_sdt=5,33&sciodt=0,33&hl=en"
ReMAC: Large Language Model-Driven Reward Design for Multi-Agent Manipulation Collaboration,P Li; H Tang; Y Yuan; J Hao,NA,… on Scaling Environments for Agents,"gap, we propose a novel LLM-driven framework for Reward generation in Multi-Agent  Collaboration (ReMAC).  Specifically, the LLM first analyzes the individual skills required by each",https://openreview.net/forum?id=CWYWhLho0a,https://openreview.net/pdf?id=CWYWhLho0a,0,
Evaluating Classical Software Process Models as Coordination Mechanisms for LLM-Based Software Generation,DM Ha; PT Kien; T Quan; A Nguyen-Duc,2025,arXiv preprint arXiv:2509.13942,"process traditions map to LLM-based MAS and their coordination needs. Second, we go   -driven coordination in LLM agent teams, analyzing cost, productivity, and quality trade-offs.",https://arxiv.org/abs/2509.13942,https://arxiv.org/pdf/2509.13942,1,"/scholar?cites=15787328577319575216&as_sdt=5,33&sciodt=0,33&hl=en"
Hawk: A hierarchical workflow framework for multi-agent collaboration,Y Cheng; Y Xu; C Yu; Y Zhao,2025,arXiv preprint arXiv:2507.04067,"Ending Check: The system leverages the LLM to evaluate the current narrative state  against the predefined outline. If the ending condition is satisfied, the iteration loop terminates;",https://arxiv.org/abs/2507.04067,https://arxiv.org/pdf/2507.04067,5,"/scholar?cites=4755834271591317290&as_sdt=5,33&sciodt=0,33&hl=en"
CoEvol: Constructing better responses for instruction finetuning through multi-agent cooperation,R Li; M Tan; DF Wong; M Yang,2024,Proceedings of the 2024 …,"In this paper, we propose COEVOL, an LLM-based multiagent cooperation framework for  the improvement of responses for instructions. To effectively refine the responses, we develop",https://aclanthology.org/2024.emnlp-main.271/,https://aclanthology.org/2024.emnlp-main.271.pdf,16,"/scholar?cites=10391717917107772534&as_sdt=5,33&sciodt=0,33&hl=en"
"Knowledge-empowered, collaborative, and co-evolving AI models: The post-LLM roadmap",F Wu; T Shen; T Bäck; J Chen; G Huang; Y Jin,2025,Engineering,"post-LLM era: knowledge empowerment, model collaboration,  Second, we discuss model  collaboration strategies that  merging, functional model collaboration, and knowledge injection",https://www.sciencedirect.com/science/article/pii/S2095809924007239,https://www.sciencedirect.com/science/article/pii/S2095809924007239,29,"/scholar?cites=9847399056847413635&as_sdt=5,33&sciodt=0,33&hl=en"
A collaborative Multi-Agent LLM Approach for Knowledge Graph Curation and query from multimodal data sources,A Krishna; C Malhotra; AP Shinde,2025,NA,"Importantly, while our experiment focused on boiler maintenance, the multi-agent collaboration  system is designed to be highly flexible and can be leveraged for any industry or domain.",https://openreview.net/forum?id=qXwVXj03nO,https://openreview.net/pdf?id=qXwVXj03nO,6,"/scholar?cites=2382987071130515362&as_sdt=5,33&sciodt=0,33&hl=en"
Agentic AI home energy management system: A large language model framework for residential load scheduling,R El Makroum; S Zwickl-Bernhard; L Kranzl,2026,Results in Engineering,"agent with three specialist agents is developed using the ReAct pattern, enabling dynamic  coordination substantial capability differences for multi-appliance coordination. Llama-3.3-70B",https://www.sciencedirect.com/science/article/pii/S2590123026008960,https://www.sciencedirect.com/science/article/pii/S2590123026008960,4,"/scholar?cites=17078379914592090350&as_sdt=5,33&sciodt=0,33&hl=en"
Rethinking the reliability of multi-agent system: A perspective from byzantine fault tolerance,L Zheng; J Chen; Q Yin; J Zhang; X Zeng,2026,Proceedings of the AAAI …,"of LLM-based agents from the perspective of Byzantine fault tolerance. We observe that  LLM-based agents  Furthermore, we extend our analysis beyond randomly distributed malicious",https://ojs.aaai.org/index.php/AAAI/article/view/40806,https://ojs.aaai.org/index.php/AAAI/article/download/40806/44767,2,"/scholar?cites=1092360567062541223&as_sdt=5,33&sciodt=0,33&hl=en"
When Trust Collides: Decoding Human-LLM Cooperation Dynamics through the Prisoner's Dilemma,G Jiang; S Yang; Y Wang; P Hui,2025,arXiv preprint arXiv:2503.07320,"This study investigates human cooperative behavior by engaging 30 participants who  interacted with LLM agents exhibiting different characteristics (purported human, purported rule-",https://arxiv.org/abs/2503.07320,https://arxiv.org/pdf/2503.07320?,2,"/scholar?cites=9918145361894787362&as_sdt=5,33&sciodt=0,33&hl=en"
SC-MAS: Constructing Cost-Efficient Multi-Agent Systems with Edge-Level Heterogeneous Collaboration,D Zhao; L Ma; S Wang; M Wang; Y Kong,2026,arXiv preprint arXiv:2601.09434,#NAME?,https://arxiv.org/abs/2601.09434,https://arxiv.org/pdf/2601.09434,0,
Safeguard-by-development: A privacy-enhanced development paradigm for multi-agent collaboration systems,J Cui; Z Li; L Xing; X Liao,2025,arXiv preprint arXiv:2505.04799,"both inter-agent interaction and agent-environment (eg, LLM, external  LLM-integrated  applications [33]. The privacy concern of MACS stems from the inherent capabilities of LLM agents",https://arxiv.org/abs/2505.04799,https://arxiv.org/pdf/2505.04799,6,"/scholar?cites=1013382205990455977&as_sdt=5,33&sciodt=0,33&hl=en"
Medsentry: Understanding and mitigating safety risks in medical llm multi-agent systems,K Chen; T Zhen; H Wang; K Liu; X Li; J Huo,2025,arXiv preprint arXiv …,"well-suited to addressing the complexity of medical scenarios such as collaboration [8  single-agent strategies, multi-agent frameworks, and our four core LLM multi-agent topologies, the",https://arxiv.org/abs/2505.20824,https://arxiv.org/pdf/2505.20824,21,"/scholar?cites=15198550002933475235&as_sdt=5,33&sciodt=0,33&hl=en"
Advanced smart contract vulnerability detection via llm-powered multi-agent systems,Z Wei; J Sun; Y Sun; Y Liu; D Wu,2025,IEEE Transactions …,"To evaluate its effectiveness, LLMSmartAudit was tested on three datasets: a benchmark   LLM-based methods. These results demonstrate the effectiveness of multi-agent collaboration",https://ieeexplore.ieee.org/abstract/document/11121619/,https://ieeexplore.ieee.org/iel8/32/4359463/11121619.pdf,19,"/scholar?cites=8638183047541502664&as_sdt=5,33&sciodt=0,33&hl=en"
"A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",D Kong; S Lin; Z Xu; Z Wang; M Li; Y Li,2025,arXiv preprint arXiv …,"requires the collaboration of multiple agents,  LLM-driven agents, so discussing them  benefits little for this survey. Besides, surveys focusing on only LLMs instead of LLM-driven agents",https://arxiv.org/abs/2506.19676,https://arxiv.org/pdf/2506.19676,48,"/scholar?cites=2162921262184037896&as_sdt=5,33&sciodt=0,33&hl=en"
Agentops: Enabling observability of llm agents,L Dong; Q Lu; L Zhu,2024,arXiv preprint arXiv:2411.05285,"These LLM applications also involve LLM-agent projects and  platforms to enhance agent  system observability in the near  , a multi-agent framework designed to facilitate collaboration",https://arxiv.org/abs/2411.05285,https://arxiv.org/pdf/2411.05285?,34,"/scholar?cites=4672540737788735931&as_sdt=5,33&sciodt=0,33&hl=en"
Reputation as a Solution to Cooperation Collapse in LLM-based MASs,S Ren; W Fu; X Zou; C Shen; Y Cai; C Chu,2025,arXiv preprint arXiv …,"In summary, RepuNet effectively incentivizes agents to sustain cooperation, with most  agents prioritizing collective rationality—even at the expense of personal interests (eg",https://arxiv.org/abs/2505.05029,https://arxiv.org/pdf/2505.05029,0,
Optimizing Collaboration of Large Language Model Based Agents for Autonomous Finite Element Analysis,C Tian,2025,NA,"This paper investigates the use of LLM-based multi-agent systems for automating FEM  workflows. By systematically examining different agent roles, such as “Engineer,” “Executor,” and “",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5107557,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5107557,1,"/scholar?cites=9381282432841753018&as_sdt=5,33&sciodt=0,33&hl=en"
Learning to use tools via cooperative and interactive agents,Z Shi; S Gao; X Chen; Y Feng; L Yan,2024,Findings of the …,"To enable the dynamic cooperation of these specialized agents, we propose two  We  use gpt-3.5-turbo1 from OpenAI as the LLM backbone for each agent in our method and",https://aclanthology.org/2024.findings-emnlp.624/,https://aclanthology.org/2024.findings-emnlp.624.pdf,71,"/scholar?cites=6786726418119487097&as_sdt=5,33&sciodt=0,33&hl=en"
AgentCDM: Enhancing Multi-Agent Collaborative Decision-Making via ACH-Inspired Structured Reasoning,X Zhao; S Zhao; H Yu; L Zhang; Q Li,2026,Proceedings of the AAAI …,"ing collaborative decision-making in LLM-based multi-agent systems. Drawing inspiration  from  multiagent systems (MAS) built on top of LLMs, aiming to leverage agent collaboration to",https://ojs.aaai.org/index.php/AAAI/article/view/40803,https://ojs.aaai.org/index.php/AAAI/article/view/40803/44764,2,"/scholar?cites=10532986118857902079&as_sdt=5,33&sciodt=0,33&hl=en"
A large-scale study on the development and issues of multi-agent ai systems,D Liu; K Upadhyay; V Chhetri,2025,… Conference on Big …,"standardized tasks for evaluating agent collaboration, reasoning multiple agents interact,  including cooperation and coordination  Large language model based multi-agents: A survey of",https://ieeexplore.ieee.org/abstract/document/11402104/,https://arxiv.org/pdf/2601.07136,2,"/scholar?cites=6707937955376219348&as_sdt=5,33&sciodt=0,33&hl=en"
MERIT: Multi-Agent Collaboration for Unsupervised Time Series Representation Learning,S Zhou; Y Xuan; Y Ao; X Wang; T Fan,2025,Findings of the …,rates the large language model (LLM) agent to guide  Multi-Agent Collaboration for  Time-series Representation Learning (MERIT). The core of our MERIT is to utilize three LLM agents,https://aclanthology.org/2025.findings-acl.1231/,https://aclanthology.org/2025.findings-acl.1231.pdf,6,"/scholar?cites=12461208780240956342&as_sdt=5,33&sciodt=0,33&hl=en"
A multi-AI agent system for autonomous optimization of agentic AI solutions via iterative refinement and LLM-driven feedback loops,KA Yuksel; TC Ferreira; M Al-Badrashiny,2025,… for Research on Agent …,"designed to invent new agents, the framework presented in this study is focused on optimizing  existing agent systems. Through iterative LLM-driven feedback loops, agent roles, tasks,",https://aclanthology.org/2025.realm-1.4/,https://aclanthology.org/2025.realm-1.4.pdf,31,"/scholar?cites=14991435915272791576&as_sdt=5,33&sciodt=0,33&hl=en"
TopoMAS: Large Language Model Driven Topological Materials Multi‐Agent System,B Zhang; X Li; H Xu; Z Jin; Q Wu,2025,Materials Genome …,"models, MAS frameworks decompose complex tasks into modular subtasks that are  handled by specialized agents capable of communication, coordination, and adaptive planning.",https://onlinelibrary.wiley.com/doi/abs/10.1002/mgea.70045,https://onlinelibrary.wiley.com/doi/full/10.1002/mgea.70045,5,"/scholar?cites=3274898024764610459&as_sdt=5,33&sciodt=0,33&hl=en"
Do LLM agents exhibit social behavior?,Y Leng; Y Yuan,2023,arXiv preprint arXiv:2312.15198,"(2023) introduced a framework for collaborative generative agents in a simulated job fair,  highlighting both the potential and challenges of employing LLMs in complex coordination",https://arxiv.org/abs/2312.15198,https://arxiv.org/pdf/2312.15198,93,"/scholar?cites=3131440518651745942&as_sdt=5,33&sciodt=0,33&hl=en"
Multi-agent architecture search via agentic supernet,G Zhang; L Niu; J Fang; K Wang; L Bai,2025,arXiv preprint arXiv …,"Language Model (LLM)-empowered multiagent systems extend the cognitive boundaries  of individual agents  and tailored resource allocation (eg, LLM calls, tool calls, token cost).",https://arxiv.org/abs/2502.04180,https://arxiv.org/pdf/2502.04180,107,"/scholar?cites=2226157876878417829&as_sdt=5,33&sciodt=0,33&hl=en"
Mas-gpt: Training llms to build llm-based multi-agent systems,R Ye; S Tang; R Ge; Y Du; Z Yin; S Chen,2025,arXiv preprint arXiv …,"That is, the collaboration structure and agents’ prompts  collaboration structure or agents’  prompts in the MAS for each specific task. However, this process often requires multiple LLM",https://arxiv.org/abs/2503.03686,https://arxiv.org/pdf/2503.03686,44,"/scholar?cites=3100370313557490096&as_sdt=5,33&sciodt=0,33&hl=en"
Llm as a mastermind: A survey of strategic reasoning with large language models,Y Zhang; S Mao; T Ge; X Wang; A de Wynter,2024,arXiv preprint arXiv …,"Additionally, scenarios of multiagent collaboration task solving that do not require dynamic  environmental adjustments or feedback from collaborators are also excluded from the",https://arxiv.org/abs/2404.01230,https://arxiv.org/pdf/2404.01230,175,"/scholar?cites=12175326032677524371&as_sdt=5,33&sciodt=0,33&hl=en"
Aios: Llm agent operating system,K Mei; X Zhu; W Xu; W Hua; M Jin; Z Li; S Xu,2024,arXiv preprint arXiv …,of AIOS (LLM-based AI Agent Operating System) under the context of  LLM-based agents.  It introduces a novel architecture for serving LLM-based agents by isolating resources and LLM,https://arxiv.org/abs/2403.16971,https://arxiv.org/pdf/2403.16971?,133,"/scholar?cites=15660429062502117995&as_sdt=5,33&sciodt=0,33&hl=en"
NetworkGames: Simulating Cooperation in Network Games with Personality-driven LLM Agents,X Qiu,2025,arXiv preprint arXiv:2511.21783,"However, the behavior of these LLM-based agents in game- agent personality jointly shape  the evolution of cooperation in network games. We instantiate a population of LLM agents,",https://arxiv.org/abs/2511.21783,https://arxiv.org/pdf/2511.21783,0,
A hybrid multi-agent conversational recommender system with LLM and search engine in e-commerce,G Nie; R Zhi; X Yan; Y Du; X Zhang; J Chen,2024,Proceedings of the 18th …,"Multi-agent collaboration is the latest trending method to  Typically, these systems employ  several LLM agents, each  , minimizing the number of LLM inferences per user request—to",https://dl.acm.org/doi/abs/10.1145/3640457.3688061,https://dl.acm.org/doi/fullHtml/10.1145/3640457.3688061,12,"/scholar?cites=56005237686066908&as_sdt=5,33&sciodt=0,33&hl=en"
Agent in the sky: Intelligent multi-agent framework for autonomous haps coordination and real-world event adaptation,D Han; A Zhang; R Chen; C Feng,2025,AAAI 2025 Workshop on …,"In contrast, the LLM-based agents in our ACMA architecture, especially those with tool-calling  capabilities, can effectively execute similar tasks through natural language instructions,",https://openreview.net/forum?noteId=MHbz86z3h5,https://openreview.net/pdf?id=MHbz86z3h5,4,"/scholar?cites=12206142135399296346&as_sdt=5,33&sciodt=0,33&hl=en"
SMoA: Improving Multi-agent Large Language Models with S parse M ixture-o fA gents,D Li; Z Tan; P Qian; Y Li; K Chaudhary; L Hu,2025,Pacific-Asia Conference …,"information flows among individual LLM agents, striking a  role descriptions to each LLM  agent, fostering diverse and  aggregators, in their collaboration process. Proposers focus",https://link.springer.com/chapter/10.1007/978-981-96-8180-8_5,https://arxiv.org/pdf/2411.03284?,36,"/scholar?cites=1323531634092936370&as_sdt=5,33&sciodt=0,33&hl=en"
Emergent social conventions and collective bias in LLM populations,AF Ashery; LM Aiello; A Baronchelli,2025,Science Advances,"to behave in a self-interested manner, and the only part of the prompt in which we suggest  to the agent that it should consider partaking in coordination is when we state that the",https://www.science.org/doi/abs/10.1126/sciadv.adu9368,https://www.science.org/doi/full/10.1126/sciadv.adu9368?utm,106,"/scholar?cites=11778257554374904692&as_sdt=5,33&sciodt=0,33&hl=en"
