title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
A survey on large language model-based game agents,S Hu; T Huang; G Liu; RR Kompella; F Ilhan,2024.0,arXiv preprint arXiv …,"At the multi-agent level, we outline how communication protocols and organizational models  support coordination, role differentiation, and large-scale social behaviors. To contextualize",https://arxiv.org/abs/2404.02039,https://arxiv.org/pdf/2404.02039,132,"/scholar?cites=10992456798717631884&as_sdt=5,33&sciodt=0,33&hl=en",A survey on large language model-based game agents,"Abstract Autonomous agents have long been a research focus in academic and industry communities. Previous research often focuses on training agents with limited knowledge within isolated environments, which diverges significantly from human learning processes, and makes the agents hard to achieve human-like decisions. Recently, through the acquisition of vast amounts of Web knowledge, large language models (LLMs) have shown potential in human-level intelligence, leading to a surge in research on LLM-based autonomous agents. In this paper, we present a comprehensive survey of these studies, delivering a systematic review of LLM-based autonomous agents from a holistic perspective. We first discuss the construction of LLM-based autonomous agents, proposing a unified framework that encompasses much of previous work. Then, we present a overview of the diverse applications of LLM-based autonomous agents in social science, natural science, and engineering. Finally, we delve into the evaluation strategies commonly used for LLM-based autonomous agents. Based on the previous studies, we also present several challenges and future directions in this field.",10.1007/s11704-024-40231-1,Crossref,found
"Large language model agent: A survey on methodology, applications and challenges",J Luo; W Zhang; Y Yuan; Y Zhao; J Yang; Y Gu,2025.0,arXiv preprint arXiv …,"taxonomy for understanding LLM agents and identify promising  at https://github.com/luo-junyu/Awesome-Agent-Papers  , communication protocols, and diverse applications on LLM",https://arxiv.org/abs/2503.21460,https://arxiv.org/pdf/2503.21460?,140,"/scholar?cites=2553384233263415865&as_sdt=5,33&sciodt=0,33&hl=en","Large language model agent: A survey on methodology, applications and challenges",,,,skipped
LLM Agent Communication Protocol (LACP) Requires Urgent Standardization: A Telecom-Inspired Protocol is Necessary,X Li; M Liu; C Yuen,2025.0,arXiv preprint arXiv:2510.13821,"field of LLM agents requires a unified, telecom-inspired communication protocol to ensure   Current ad-hoc communication methods are creating a fragmented ecosystem, reminiscent",https://arxiv.org/abs/2510.13821,https://arxiv.org/pdf/2510.13821,1,"/scholar?cites=5376903271981776349&as_sdt=5,33&sciodt=0,33&hl=en",LLM Agent Communication Protocol (LACP) Requires Urgent Standardization: A Telecom-Inspired Protocol is Necessary,,,,skipped
Embodied llm agents learn to cooperate in organized teams,X Guo; K Huang; J Liu; W Fan; N Vélez,2026.0,IEEE Transactions …,on LLM agents to mitigate these problems. Through a series of experiments with embodied  LLM agents and human–agent  multi-LLM-agent architecture to facilitate communication and,https://ieeexplore.ieee.org/abstract/document/11402892/,https://arxiv.org/pdf/2403.12482,119,"/scholar?cites=2473102724521297394&as_sdt=5,33&sciodt=0,33&hl=en",Embodied llm agents learn to cooperate in organized teams,,,,skipped
Agentgym: Evaluating and training large language model-based agents across diverse environments,Z Xi; Y Ding; W Chen; B Hong; H Guo,2025.0,Proceedings of the …,"To achieve unified, real-time, and concurrent agent interaction, we standardize task  specifications, environment settings, and the observation/action spaces. Through our architectural",https://aclanthology.org/2025.acl-long.1355/,https://aclanthology.org/2025.acl-long.1355.pdf,104,"/scholar?cites=12315869301672030873&as_sdt=5,33&sciodt=0,33&hl=en",Agentgym: Evaluating and training large language model-based agents across diverse environments,,,,skipped
Llm-based human-agent collaboration and interaction systems: A survey,HP Zou; WC Huang; Y Wu; Y Chen; C Miao,2025.0,arXiv preprint arXiv …,"We define LLM-based human-agent systems as interactive  , or control during interaction  with an LLM-powered agent to  , and adaptability—with LLM agent capabilities such as vast",https://arxiv.org/abs/2505.00753,https://arxiv.org/pdf/2505.00753,10,"/scholar?cites=1583683552612520323&as_sdt=5,33&sciodt=0,33&hl=en",Llm-based human-agent collaboration and interaction systems: A survey,,,,skipped
"When large language model agents meet 6G networks: Perception, grounding, and alignment",M Xu; D Niyato; J Kang; Z Xiong; S Mao,2024.0,IEEE Wireless …,", we discuss several major issues, including integrated sensing and communication for  multimodal perception, digital twins for grounding decisions, and task-oriented communications",https://ieeexplore.ieee.org/abstract/document/10648594/,https://arxiv.org/pdf/2401.07764,131,"/scholar?cites=17899299391880469866&as_sdt=5,33&sciodt=0,33&hl=en","When large language model agents meet 6G networks: Perception, grounding, and alignment",,,,skipped
Large language model-enabled multi-agent manufacturing systems,J Lim; B Vogel-Heuser,2024.0,2024 IEEE 20th …,language model integration into multi-agent manufacturing systems and the development of  sophisticated agent communication  paper include: Leveraging LLM to allocate and execute,https://ieeexplore.ieee.org/abstract/document/10711432/,https://arxiv.org/pdf/2406.01893?,46,"/scholar?cites=7461317263368882905&as_sdt=5,33&sciodt=0,33&hl=en",Large language model-enabled multi-agent manufacturing systems,,,,skipped
Scaling large language model-based multi-agent collaboration,C Qian; Z Xie; Y Wang; W Liu; K Zhu; H Xia,2024.0,arXiv preprint arXiv …,"AGENTVERSE (Chen et al., 2024d) dynamically assembles and coordinates a team of expert  agents in chained or hierarchical structures, employing multi-agent linguistic interaction to",https://arxiv.org/abs/2406.07155,https://arxiv.org/pdf/2406.07155?,176,"/scholar?cites=9698518956329935677&as_sdt=5,33&sciodt=0,33&hl=en",Scaling large language model-based multi-agent collaboration,,,,skipped
A survey on the optimization of large language model-based agents,S Du; J Zhao; J Shi; Z Xie; X Jiang; Y Bai,2026.0,ACM Computing …,"-free strategies that optimize agent behavior through prompt  for agents, review key  applications of LLM-based agents, and  to cooperative and competitive multi-agent interaction [10,",https://dl.acm.org/doi/abs/10.1145/3789261,https://dl.acm.org/doi/full/10.1145/3789261,24,"/scholar?cites=11666181406528668769&as_sdt=5,33&sciodt=0,33&hl=en",A survey on the optimization of large language model-based agents,"With the rapid development of Large Language Models (LLMs), LLM-based agents have been widely adopted in various fields, becoming essential for autonomous decision-making and interactive tasks. However, current work typically relies on prompt design or fine-tuning strategies applied to vanilla LLMs, which often leads to limited effectiveness in complex agent-related environments. Although numerous recent studies have explored various strategies to optimize LLM-based agents for complex agent tasks, a systematic review summarizing and comparing these methods from a holistic perspective remains lacking. In this survey, we provide a comprehensive review of LLM-based agent optimization approaches, categorizing them into parameter-driven and parameter-free methods. We first focus on parameter-driven optimization, covering fine-tuning-based optimization, reinforcement learning-based optimization, and hybrid strategies, analyzing key aspects such as trajectory data construction, reward function design, and optimization algorithms. Additionally, we briefly discuss parameter-free strategies that optimize agent behavior through prompt engineering and external knowledge retrieval. Finally, we summarize the evaluation for agents, review key applications of LLM-based agents, and discuss the major challenges and promising future directions. A curated collection of the surveyed works is provided at https://github.com/YoungDubbyDu/LLM-Agent-Optimization.",10.1145/3789261,Crossref,found
Language grounded multi-agent reinforcement learning with human-interpretable communication,H Li; HN Mahjoub; B Chalaki,2024.0,Advances in …,"In this work, we use embodied LLM agents to emulate human behaviors in human-agent  ad-hoc teams. Teams with 2 MARL agents and 1 LLM agent were evaluated on 8 episodes",https://proceedings.neurips.cc/paper_files/paper/2024/hash/a06e129e01e0d2ef853e9ff67b911360-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/a06e129e01e0d2ef853e9ff67b911360-Paper-Conference.pdf,32,"/scholar?cites=2499020374063163603&as_sdt=5,33&sciodt=0,33&hl=en",Language grounded multi-agent reinforcement learning with human-interpretable communication,"Multi-Agent Reinforcement Learning (MARL) methods have shown promise in enabling agents to learn a shared communication protocol from scratch and accomplish challenging team tasks. However, the learned language is usually not interpretable to humans or other agents not co-trained together, limiting its applicability in ad-hoc teamwork scenarios. In this work, we propose a novel computational pipeline that aligns the communication space between MARL agents with an embedding space of human natural language by grounding agent communications on synthetic data generated by embodied Large Language Models (LLMs) in interactive teamwork scenarios. Our results demonstrate that introducing language grounding not only maintains task performance but also accelerates the emergence of communication. Furthermore, the learned communication protocols exhibit zero-shot generalization capabilities in ad-hoc teamwork scenarios with unseen teammates and novel task states. This work presents a significant step toward enabling effective communication and collaboration between artificial agents and humans in real-world teamwork settings.",10.52202/079017-2790,SemanticScholar,found
Large language model-based agents for software engineering: A survey,J Liu; K Wang; Y Chen; X Peng; Z Chen,2024.0,ACM Transactions on …,"In particular, during human-agent interaction, humans can not only provide agents with  task requirements and feedback on the current task status, but also cooperate with",https://dl.acm.org/doi/abs/10.1145/3796507,https://dl.acm.org/doi/pdf/10.1145/3796507,193,"/scholar?cites=10431165992050133755&as_sdt=5,33&sciodt=0,33&hl=en",Large language model-based agents for software engineering: A survey,"The recent advance in Large Language Models (LLMs) has shaped a new paradigm of AI agents, i.e., LLM-based agents. Compared to standalone LLMs, LLM-based agents substantially extend the versatility and expertise of LLMs by enhancing LLMs with the capabilities of perceiving and utilizing external resources and tools. To date, LLM-based agents have been applied and shown remarkable effectiveness in Software Engineering (SE). The synergy between multiple agents and human interaction brings further promise in tackling complex real-world SE problems. In this work, we present a comprehensive and systematic survey on LLM-based agents for SE. We collect 124 papers and categorize them from two perspectives, i.e., the SE and agent perspectives. In addition, we discuss open challenges and future directions in this critical domain. The repository of this survey is at https://github.com/FudanSELab/Agent4SE-Paper-List .",10.1145/3796507,Crossref,found
